Number;Measure;Time
35;27.5206;16:22:15
49;27.5988;16:22:15
51;27.5402;16:22:15
1;27.5988;16:22:16
3;27.5206;16:22:16
17;27.5988;16:22:16
19;27.5402;16:22:16
33;27.5988;16:22:16
35;27.5206;16:22:16
49;27.5988;16:22:16
51;27.5206;16:22:16
1;27.5988;16:22:17
3;27.5206;16:22:17
17;27.5988;16:22:17
19;27.5206;16:22:17
33;27.5988;16:22:17
35;27.5206;16:22:17
49;27.5988;16:22:17
51;27.5206;16:22:17
1;27.5988;16:22:18
3;27.5206;16:22:18
17;27.5988;16:22:18
19;27.5206;16:22:18
33;27.5988;16:22:18
35;27.5206;16:22:18
49;27.5988;16:22:18
51;27.5206;16:22:18
1;27.5793;16:22:19
3;27.5206;16:22:19
17;27.5988;16:22:19
19;27.5206;16:22:19
33;27.5988;16:22:19
35;27.5206;16:22:19
49;27.5988;16:22:19
51;27.5206;16:22:19
1;27.5793;16:22:20
3;27.5206;16:22:20
17;27.5988;16:22:20
19;27.5206;16:22:20
33;27.5988;16:22:20
35;27.5206;16:22:20
49;27.5988;16:22:20
51;27.5206;16:22:20
1;27.5988;16:22:21
3;27.5206;16:22:21
17;27.5988;16:22:21
19;27.5206;16:22:21
33;27.5988;16:22:21
35;27.5206;16:22:21
49;27.5793;16:22:21
51;27.5206;16:22:21
65;27.5988;16:22:21
67;27.5206;16:22:21
1;27.5988;16:22:22
3;27.5206;16:22:22
17;27.5793;16:22:22
19;27.5206;16:22:22
33;27.5988;16:22:22
35;27.5206;16:22:22
49;27.5988;16:22:22
51;27.5206;16:22:22
1;27.5793;16:22:23
3;27.5206;16:22:23
17;27.5988;16:22:23
19;27.5206;16:22:23
33;27.5988;16:22:23
35;27.5206;16:22:23
49;27.5793;16:22:23
51;27.5206;16:22:23
1;27.5988;16:22:24
3;27.5206;16:22:24
17;27.5793;16:22:24
19;27.5206;16:22:24
33;27.5988;16:22:24
35;27.5206;16:22:24
49;27.5793;16:22:24
51;27.5206;16:22:24
1;27.5793;16:22:25
3;27.5206;16:22:25
17;27.5988;16:22:25
19;27.5206;16:22:25
33;27.5793;16:22:25
35;27.5206;16:22:25
49;27.5793;16:22:25
51;27.5206;16:22:25
1;27.5597;16:22:26
3;27.5206;16:22:26
17;27.5793;16:22:26
19;27.5206;16:22:26
33;27.5793;16:22:26
35;27.5206;16:22:26
49;27.5793;16:22:26
51;27.5206;16:22:26
1;27.5793;16:22:27
3;27.5206;16:22:27
17;27.5793;16:22:27
19;27.5206;16:22:27
33;27.5793;16:22:27
35;27.5206;16:22:27
49;27.5793;16:22:27
51;27.5206;16:22:27
1;27.5793;16:22:28
3;27.5206;16:22:28
17;27.5793;16:22:28
19;27.5206;16:22:28
33;27.5793;16:22:28
35;27.5206;16:22:28
49;27.5597;16:22:28
51;27.5206;16:22:28
1;27.5793;16:22:29
3;27.501;16:22:29
17;27.5597;16:22:29
19;27.501;16:22:29
33;27.5793;16:22:29
35;27.5206;16:22:29
49;27.5793;16:22:29
51;27.501;16:22:29
1;27.5793;16:22:31
3;27.501;16:22:31
17;27.5793;16:22:31
19;27.5206;16:22:31
33;27.5597;16:22:31
35;27.501;16:22:31
49;27.5793;16:22:31
51;27.5206;16:22:31
1;27.5597;16:22:32
3;27.501;16:22:32
17;27.5597;16:22:32
19;27.5206;16:22:32
33;27.5793;16:22:32
35;27.501;16:22:32
49;27.5597;16:22:32
51;27.5206;16:22:32
1;27.5597;16:22:33
3;27.501;16:22:33
17;27.5597;16:22:33
19;27.5206;16:22:33
33;27.5793;16:22:33
35;27.501;16:22:33
49;27.5597;16:22:33
51;27.501;16:22:33
65;27.5597;16:22:33
67;27.501;16:22:33
1;27.5597;16:22:34
3;27.501;16:22:34
17;27.5597;16:22:34
19;27.501;16:22:34
33;27.5597;16:22:34
35;27.501;16:22:34
49;27.5793;16:22:34
51;27.501;16:22:34
1;27.5597;16:22:35
3;27.5206;16:22:35
17;27.5793;16:22:35
19;27.501;16:22:35
33;27.5597;16:22:35
35;27.501;16:22:35
49;27.5597;16:22:35
51;27.5206;16:22:35
1;27.5597;16:22:36
3;27.501;16:22:36
17;27.5597;16:22:36
19;27.501;16:22:36
33;27.5597;16:22:36
35;27.501;16:22:36
49;27.5597;16:22:36
51;27.5206;16:22:36
1;27.5597;16:22:37
3;27.501;16:22:37
17;27.5597;16:22:37
19;27.5206;16:22:37
33;27.5597;16:22:37
35;27.501;16:22:37
49;27.5597;16:22:37
51;27.501;16:22:37
1;27.5597;16:22:38
3;27.501;16:22:38
17;27.5597;16:22:38
19;27.4815;16:22:38
33;27.5597;16:22:38
35;27.501;16:22:38
49;27.5597;16:22:38
51;27.501;16:22:38
1;27.5597;16:22:39
3;27.501;16:22:39
17;27.5597;16:22:39
19;27.4815;16:22:39
33;27.5597;16:22:39
35;27.501;16:22:39
49;27.5597;16:22:39
51;27.4815;16:22:39
1;27.5597;16:22:40
3;27.501;16:22:40
17;27.5597;16:22:40
19;27.4815;16:22:40
33;27.5597;16:22:40
35;27.501;16:22:40
49;27.5597;16:22:40
51;27.4815;16:22:40
1;27.5597;16:22:41
3;27.501;16:22:41
17;27.5597;16:22:41
19;27.4815;16:22:41
33;27.5597;16:22:41
35;27.501;16:22:41
49;27.5597;16:22:41
51;27.4815;16:22:41
1;27.5597;16:22:42
3;27.4815;16:22:42
17;27.5597;16:22:42
19;27.4815;16:22:42
33;27.5597;16:22:42
35;27.4815;16:22:42
49;27.5597;16:22:42
51;27.4815;16:22:42
1;27.5597;16:22:43
3;27.501;16:22:43
17;27.5597;16:22:43
19;27.4815;16:22:43
33;27.5597;16:22:43
35;27.501;16:22:43
49;27.5597;16:22:43
51;27.4815;16:22:43
1;27.5597;16:22:44
3;27.4815;16:22:44
17;27.5597;16:22:44
19;27.4815;16:22:44
33;27.5597;16:22:44
35;27.501;16:22:44
49;27.5597;16:22:44
51;27.4815;16:22:44
1;27.5597;16:22:45
3;27.501;16:22:45
17;27.5597;16:22:45
19;27.4815;16:22:45
33;27.5597;16:22:45
35;27.4815;16:22:45
49;27.5597;16:22:45
51;27.4815;16:22:45
65;27.5597;16:22:45
67;27.4815;16:22:45
1;27.5597;16:22:46
3;27.4815;16:22:46
17;27.5597;16:22:46
19;27.4815;16:22:46
33;27.5597;16:22:46
35;27.4815;16:22:46
49;27.5597;16:22:46
51;27.4815;16:22:46
1;27.5597;16:22:47
3;27.4815;16:22:47
17;27.5597;16:22:47
19;27.4815;16:22:47
33;27.5597;16:22:47
35;27.4815;16:22:47
49;27.5597;16:22:47
51;27.4815;16:22:47
1;27.5597;16:22:48
3;27.4815;16:22:48
17;27.5597;16:22:48
19;27.4815;16:22:48
33;27.5597;16:22:48
35;27.4619;16:22:48
49;27.5597;16:22:48
51;27.4815;16:22:48
1;27.5597;16:22:49
3;27.4619;16:22:49
17;27.5402;16:22:49
19;27.4619;16:22:49
33;27.5597;16:22:49
35;27.4815;16:22:49
49;27.5597;16:22:49
51;27.4619;16:22:49
1;27.5597;16:22:50
3;27.4815;16:22:50
17;27.5402;16:22:50
19;27.4619;16:22:50
33;27.5597;16:22:50
35;27.4815;16:22:50
49;27.5597;16:22:50
51;27.4619;16:22:50
1;27.5402;16:22:51
3;27.4815;16:22:51
17;27.5402;16:22:51
19;27.4815;16:22:51
33;27.5597;16:22:51
35;27.4619;16:22:51
49;27.5402;16:22:51
51;27.4815;16:22:51
1;27.5597;16:22:52
3;27.4815;16:22:52
17;27.5597;16:22:52
19;27.4619;16:22:52
33;27.5402;16:22:52
35;27.4815;16:22:52
49;27.5402;16:22:52
51;27.4619;16:22:52
1;27.5597;16:22:53
3;27.4815;16:22:53
17;27.5402;16:22:53
19;27.4815;16:22:53
33;27.5597;16:22:53
35;27.4815;16:22:53
49;27.5597;16:22:53
51;27.4619;16:22:53
1;27.5402;16:22:54
3;27.4619;16:22:54
17;27.5597;16:22:54
19;27.4815;16:22:54
33;27.5402;16:22:54
35;27.4619;16:22:54
49;27.5402;16:22:54
51;27.4619;16:22:54
1;27.5597;16:22:55
3;27.4619;16:22:55
17;27.5402;16:22:55
19;27.4815;16:22:55
33;27.5402;16:22:55
35;27.4619;16:22:55
49;27.5402;16:22:55
51;27.4619;16:22:55
1;27.5402;16:22:56
3;27.4619;16:22:56
17;27.5402;16:22:56
19;27.4619;16:22:56
33;27.5402;16:22:56
35;27.4619;16:22:56
49;27.5206;16:22:56
51;27.4619;16:22:56
65;27.5402;16:22:56
67;27.4815;16:22:56
1;27.5402;16:22:57
3;27.4619;16:22:57
17;27.5402;16:22:57
19;27.4619;16:22:57
33;27.5206;16:22:57
35;27.4619;16:22:57
49;27.5402;16:22:57
51;27.4619;16:22:57
1;27.5402;16:22:58
3;27.4619;16:22:58
17;27.5402;16:22:58
19;27.4619;16:22:58
33;27.5206;16:22:58
35;27.4619;16:22:58
49;27.5402;16:22:58
51;27.4619;16:22:58
1;27.5402;16:22:59
3;27.4619;16:22:59
17;27.5206;16:22:59
19;27.4619;16:22:59
33;27.5402;16:22:59
35;27.4619;16:22:59
49;27.5402;16:22:59
51;27.4619;16:22:59
1;27.5402;16:23:00
3;27.4619;16:23:00
17;27.5402;16:23:00
19;27.4619;16:23:00
33;27.5402;16:23:00
35;27.4619;16:23:00
49;27.5402;16:23:00
51;27.4619;16:23:00
1;27.5402;16:23:01
3;27.4619;16:23:01
17;27.5402;16:23:01
19;27.4619;16:23:01
33;27.5402;16:23:01
35;27.4619;16:23:01
49;27.5206;16:23:01
51;27.4619;16:23:01
1;27.5402;16:23:02
3;27.4619;16:23:02
17;27.5402;16:23:02
19;27.4619;16:23:02
33;27.5206;16:23:02
35;27.4619;16:23:02
49;27.5402;16:23:02
51;27.4619;16:23:02
1;27.5206;16:23:03
3;27.4619;16:23:03
17;27.5206;16:23:03
19;27.4619;16:23:03
33;27.5206;16:23:03
35;27.4619;16:23:03
49;27.5206;16:23:03
51;27.4619;16:23:03
1;27.5206;16:23:04
3;27.4619;16:23:04
17;27.5206;16:23:04
19;27.4619;16:23:04
33;27.5206;16:23:04
35;27.4619;16:23:04
49;27.5402;16:23:04
51;27.4619;16:23:04
1;27.5206;16:23:05
3;27.4619;16:23:05
17;27.5402;16:23:05
19;27.4619;16:23:05
33;27.5206;16:23:05
35;27.4619;16:23:05
49;27.5402;16:23:05
51;27.4619;16:23:05
1;27.5402;16:23:06
3;27.4619;16:23:06
17;27.5206;16:23:06
19;27.4619;16:23:06
33;27.5206;16:23:06
35;27.4423;16:23:06
49;27.5402;16:23:06
51;27.4619;16:23:06
1;27.5206;16:23:07
3;27.4619;16:23:07
17;27.5206;16:23:07
19;27.4423;16:23:07
33;27.5402;16:23:07
35;27.4619;16:23:07
49;27.5206;16:23:07
51;27.4619;16:23:07
65;27.5402;16:23:07
67;27.4423;16:23:07
1;27.5206;16:23:08
3;27.4619;16:23:08
17;27.5206;16:23:08
19;27.4619;16:23:08
33;27.5206;16:23:08
35;27.4619;16:23:08
49;27.5206;16:23:08
51;27.4619;16:23:08
1;27.5206;16:23:09
3;27.4619;16:23:09
17;27.5206;16:23:09
19;27.4423;16:23:09
33;27.5206;16:23:09
35;27.4619;16:23:09
49;27.5206;16:23:09
51;27.4423;16:23:09
1;27.5206;16:23:10
3;27.4619;16:23:10
17;27.5206;16:23:10
19;27.4423;16:23:10
33;27.501;16:23:10
35;27.4423;16:23:10
49;27.5206;16:23:10
51;27.4619;16:23:10
1;27.5206;16:23:11
3;27.4423;16:23:11
17;27.5206;16:23:11
19;27.4619;16:23:11
33;27.5206;16:23:11
35;27.4619;16:23:11
49;27.501;16:23:11
51;27.4423;16:23:11
1;27.5206;16:23:12
3;27.4619;16:23:12
17;27.5206;16:23:12
19;27.4619;16:23:12
33;27.501;16:23:12
35;27.4423;16:23:12
49;27.5402;16:23:12
51;27.4619;16:23:12
1;27.5206;16:23:13
3;27.4423;16:23:13
17;27.5206;16:23:13
19;27.4619;16:23:13
33;27.5206;16:23:13
35;27.4423;16:23:13
49;27.5206;16:23:13
51;27.4423;16:23:13
1;27.5402;16:23:14
3;27.4423;16:23:14
17;27.5206;16:23:14
19;27.4619;16:23:14
33;27.5206;16:23:14
35;27.4423;16:23:14
49;27.5206;16:23:14
51;27.4423;16:23:14
1;27.5206;16:23:15
3;27.4423;16:23:15
17;27.5206;16:23:15
19;27.4423;16:23:15
33;27.501;16:23:15
35;27.4619;16:23:15
49;27.5206;16:23:15
51;27.4423;16:23:15
1;27.5206;16:23:16
3;27.4619;16:23:16
17;27.5206;16:23:16
19;27.4423;16:23:16
33;27.5206;16:23:16
35;27.4423;16:23:16
49;27.5206;16:23:16
51;27.4423;16:23:16
1;27.5206;16:23:18
3;27.4228;16:23:18
17;27.5206;16:23:18
19;27.4619;16:23:18
33;27.5206;16:23:18
35;27.4423;16:23:18
49;27.5206;16:23:18
51;27.4423;16:23:18
1;27.5206;16:23:19
3;27.4423;16:23:19
17;27.5206;16:23:19
19;27.4423;16:23:19
33;27.5206;16:23:19
35;27.4423;16:23:19
49;27.501;16:23:19
51;27.4423;16:23:19
1;27.5206;16:23:20
3;27.4423;16:23:20
17;27.501;16:23:20
19;27.4228;16:23:20
33;27.5206;16:23:20
35;27.4423;16:23:20
49;27.501;16:23:20
51;27.4423;16:23:20
65;27.501;16:23:20
67;27.4423;16:23:20
1;27.5206;16:23:21
3;27.4228;16:23:21
17;27.501;16:23:21
19;27.4423;16:23:21
33;27.501;16:23:21
35;27.4228;16:23:21
49;27.5206;16:23:21
51;27.4423;16:23:21
1;27.501;16:23:22
3;27.4228;16:23:22
17;27.501;16:23:22
19;27.4423;16:23:22
33;27.5206;16:23:22
35;27.4423;16:23:22
49;27.501;16:23:22
51;27.4228;16:23:22
1;27.501;16:23:23
3;27.4423;16:23:23
17;27.5206;16:23:23
19;27.4423;16:23:23
33;27.501;16:23:23
35;27.4228;16:23:23
49;27.501;16:23:23
51;27.4423;16:23:23
1;27.501;16:23:24
3;27.4228;16:23:24
17;27.5206;16:23:24
19;27.4423;16:23:24
33;27.501;16:23:24
35;27.4228;16:23:24
49;27.5206;16:23:24
51;27.4423;16:23:24
1;27.501;16:23:25
3;27.4228;16:23:25
17;27.501;16:23:25
19;27.4423;16:23:25
33;27.501;16:23:25
35;27.4228;16:23:25
49;27.5206;16:23:25
51;27.4228;16:23:25
1;27.501;16:23:26
3;27.4423;16:23:26
17;27.501;16:23:26
19;27.4228;16:23:26
33;27.501;16:23:26
35;27.4423;16:23:26
49;27.501;16:23:26
51;27.4228;16:23:26
1;27.501;16:23:27
3;27.4228;16:23:27
17;27.501;16:23:27
19;27.4228;16:23:27
33;27.501;16:23:27
35;27.4228;16:23:27
49;27.501;16:23:27
51;27.4228;16:23:27
1;27.501;16:23:28
3;27.4423;16:23:28
17;27.501;16:23:28
19;27.4228;16:23:28
33;27.501;16:23:28
35;27.4228;16:23:28
49;27.501;16:23:28
51;27.4423;16:23:28
1;27.501;16:23:29
3;27.4228;16:23:29
17;27.501;16:23:29
19;27.4228;16:23:29
33;27.501;16:23:29
35;27.4423;16:23:29
49;27.501;16:23:29
51;27.4228;16:23:29
1;27.501;16:23:30
3;27.4228;16:23:30
17;27.501;16:23:30
19;27.4228;16:23:30
33;27.501;16:23:30
35;27.4423;16:23:30
49;27.501;16:23:30
51;27.4228;16:23:30
1;27.501;16:23:31
3;27.4228;16:23:31
17;27.4815;16:23:31
19;27.4228;16:23:31
33;27.501;16:23:31
35;27.4228;16:23:31
49;27.501;16:23:31
51;27.4423;16:23:31
1;27.501;16:23:32
3;27.4228;16:23:32
17;27.501;16:23:32
19;27.4228;16:23:32
33;27.501;16:23:32
35;27.4228;16:23:32
49;27.501;16:23:32
51;27.4228;16:23:32
1;27.501;16:23:33
3;27.4228;16:23:33
17;27.501;16:23:33
19;27.4228;16:23:33
33;27.501;16:23:33
35;27.4228;16:23:33
49;27.501;16:23:33
51;27.4228;16:23:33
65;27.501;16:23:33
67;27.4228;16:23:33
1;27.501;16:23:34
3;27.4228;16:23:34
17;27.501;16:23:34
19;27.4228;16:23:34
33;27.501;16:23:34
35;27.4228;16:23:34
49;27.501;16:23:34
51;27.4228;16:23:34
1;27.501;16:23:35
3;27.4228;16:23:35
17;27.501;16:23:35
19;27.4228;16:23:35
33;27.501;16:23:35
35;27.4228;16:23:35
49;27.501;16:23:35
51;27.4228;16:23:35
1;27.4815;16:23:36
3;27.4228;16:23:36
17;27.501;16:23:36
19;27.4228;16:23:36
33;27.501;16:23:36
35;27.4228;16:23:36
49;27.501;16:23:36
51;27.4228;16:23:36
1;27.501;16:23:37
3;27.4228;16:23:37
17;27.501;16:23:37
19;27.4228;16:23:37
33;27.501;16:23:37
35;27.4228;16:23:37
49;27.501;16:23:37
51;27.4228;16:23:37
1;27.501;16:23:38
3;27.4228;16:23:38
17;27.501;16:23:38
19;27.4228;16:23:38
33;27.501;16:23:38
35;27.4228;16:23:38
49;27.4815;16:23:38
51;27.4228;16:23:38
1;27.4815;16:23:39
3;27.4228;16:23:39
17;27.501;16:23:39
19;27.4228;16:23:39
33;27.501;16:23:39
35;27.4228;16:23:39
49;27.4815;16:23:39
51;27.4228;16:23:39
1;27.4815;16:23:40
3;27.4228;16:23:40
17;27.4815;16:23:40
19;27.4228;16:23:40
33;27.4815;16:23:40
35;27.4228;16:23:40
49;27.4815;16:23:40
51;27.4032;16:23:40
1;27.501;16:23:41
3;27.4228;16:23:41
17;27.4815;16:23:41
19;27.4228;16:23:41
33;27.4815;16:23:41
35;27.4228;16:23:41
49;27.4815;16:23:41
51;27.4228;16:23:41
1;27.4815;16:23:42
3;27.4032;16:23:42
17;27.501;16:23:42
19;27.4228;16:23:42
33;27.4815;16:23:42
35;27.4228;16:23:42
49;27.501;16:23:42
51;27.4032;16:23:42
1;27.4815;16:23:43
3;27.4228;16:23:43
17;27.4815;16:23:43
19;27.4228;16:23:43
33;27.501;16:23:43
35;27.4032;16:23:43
49;27.4815;16:23:43
51;27.4228;16:23:43
1;27.4815;16:23:44
3;27.4032;16:23:44
17;27.4815;16:23:44
19;27.4228;16:23:44
33;27.4815;16:23:44
35;27.4032;16:23:44
49;27.4815;16:23:44
51;27.4228;16:23:44
1;27.4815;16:23:45
3;27.4032;16:23:45
17;27.4815;16:23:45
19;27.4228;16:23:45
33;27.4619;16:23:45
35;27.4032;16:23:45
49;27.4815;16:23:45
51;27.4228;16:23:45
1;27.4619;16:23:46
3;27.4032;16:23:46
17;27.4815;16:23:46
19;27.4032;16:23:46
33;27.4619;16:23:46
35;27.4032;16:23:46
49;27.4815;16:23:46
51;27.4032;16:23:46
1;27.4815;16:23:47
3;27.4228;16:23:47
17;27.4815;16:23:47
19;27.4032;16:23:47
33;27.4619;16:23:47
35;27.4032;16:23:47
49;27.4815;16:23:47
51;27.4228;16:23:47
65;27.4619;16:23:47
67;27.4032;16:23:47
1;27.4815;16:23:48
3;27.4032;16:23:48
17;27.4619;16:23:48
19;27.4228;16:23:48
33;27.4815;16:23:48
35;27.4032;16:23:48
49;27.4815;16:23:48
51;27.4032;16:23:48
1;27.4619;16:23:49
3;27.4032;16:23:49
17;27.4815;16:23:49
19;27.4032;16:23:49
33;27.4815;16:23:49
35;27.4032;16:23:49
49;27.4815;16:23:49
51;27.4032;16:23:49
1;27.4815;16:23:50
3;27.4032;16:23:50
17;27.4815;16:23:50
19;27.3837;16:23:50
33;27.4619;16:23:50
35;27.4032;16:23:50
49;27.4815;16:23:50
51;27.4032;16:23:50
1;27.4815;16:23:51
3;27.4032;16:23:51
17;27.4815;16:23:51
19;27.3837;16:23:51
33;27.4815;16:23:51
35;27.4032;16:23:51
49;27.4815;16:23:51
51;27.4032;16:23:51
1;27.4619;16:23:52
3;27.3837;16:23:52
17;27.4815;16:23:52
19;27.4032;16:23:52
33;27.4815;16:23:52
35;27.4032;16:23:52
49;27.4619;16:23:52
51;27.4032;16:23:52
1;27.4815;16:23:53
3;27.3837;16:23:53
17;27.4619;16:23:53
19;27.4032;16:23:53
33;27.4619;16:23:53
35;27.4032;16:23:53
49;27.4815;16:23:53
51;27.4032;16:23:53
1;27.4619;16:23:54
3;27.3837;16:23:54
17;27.4619;16:23:54
19;27.4032;16:23:54
33;27.4619;16:23:54
35;27.4032;16:23:54
49;27.4619;16:23:54
51;27.4032;16:23:54
1;27.4619;16:23:55
3;27.3837;16:23:55
17;27.4815;16:23:55
19;27.4032;16:23:55
33;27.4815;16:23:55
35;27.4032;16:23:55
49;27.501;16:23:55
51;27.4228;16:23:55
1;27.501;16:23:56
3;27.4228;16:23:56
17;27.501;16:23:56
19;27.4228;16:23:56
33;27.501;16:23:56
35;27.4228;16:23:56
49;27.5206;16:23:56
51;27.4228;16:23:56
1;27.5402;16:23:57
3;27.4228;16:23:57
17;27.5402;16:23:57
19;27.4423;16:23:57
33;27.5597;16:23:57
35;27.4423;16:23:57
49;27.5597;16:23:57
51;27.4619;16:23:57
1;27.5597;16:23:58
3;27.4423;16:23:58
17;27.5597;16:23:58
19;27.4619;16:23:58
33;27.5793;16:23:58
35;27.4619;16:23:58
49;27.5988;16:23:58
51;27.4619;16:23:58
1;27.5793;16:23:59
3;27.4619;16:23:59
17;27.5988;16:23:59
19;27.4619;16:23:59
33;27.5988;16:23:59
35;27.4619;16:23:59
49;27.5988;16:23:59
51;27.4815;16:23:59
1;27.5988;16:24:00
3;27.4815;16:24:00
17;27.5988;16:24:00
19;27.4815;16:24:00
33;27.5988;16:24:00
35;27.4815;16:24:00
49;27.5988;16:24:00
51;27.501;16:24:00
65;27.6184;16:24:00
67;27.4815;16:24:00
1;27.6184;16:24:01
3;27.501;16:24:01
17;27.638;16:24:01
19;27.4815;16:24:01
33;27.6184;16:24:01
35;27.501;16:24:01
49;27.638;16:24:01
51;27.501;16:24:01
1;27.638;16:24:02
3;27.5206;16:24:02
17;27.6575;16:24:02
19;27.501;16:24:02
33;27.638;16:24:02
35;27.5206;16:24:02
49;27.6575;16:24:02
51;27.501;16:24:02
1;27.6575;16:24:03
3;27.5206;16:24:03
17;27.6575;16:24:03
19;27.501;16:24:03
33;27.6575;16:24:03
35;27.5206;16:24:03
49;27.6575;16:24:03
51;27.5206;16:24:03
1;27.6575;16:24:04
3;27.5206;16:24:04
17;27.6575;16:24:04
19;27.5206;16:24:04
33;27.6575;16:24:04
35;27.5206;16:24:04
49;27.6575;16:24:04
51;27.5206;16:24:04
1;27.6575;16:24:05
3;27.5206;16:24:05
17;27.6575;16:24:05
19;27.5206;16:24:05
33;27.6575;16:24:05
35;27.5206;16:24:05
49;27.6575;16:24:05
51;27.5206;16:24:05
1;27.6575;16:24:06
3;27.5206;16:24:06
17;27.6575;16:24:06
19;27.5206;16:24:06
33;27.6575;16:24:06
35;27.5206;16:24:06
49;27.6771;16:24:06
51;27.5206;16:24:06
1;27.6575;16:24:07
3;27.5206;16:24:07
17;27.6575;16:24:07
19;27.5206;16:24:07
33;27.6771;16:24:07
35;27.5206;16:24:07
49;27.6575;16:24:07
51;27.5206;16:24:07
1;27.6575;16:24:09
3;27.5206;16:24:09
17;27.6771;16:24:09
19;27.5206;16:24:09
33;27.6575;16:24:09
35;27.5206;16:24:09
49;27.6771;16:24:09
51;27.5206;16:24:09
1;27.6771;16:24:10
3;27.5206;16:24:10
17;27.6575;16:24:10
19;27.5206;16:24:10
33;27.6771;16:24:10
35;27.5206;16:24:10
49;27.6575;16:24:10
51;27.5206;16:24:10
1;27.6771;16:24:11
3;27.5206;16:24:11
17;27.6771;16:24:11
19;27.5206;16:24:11
33;27.6771;16:24:11
35;27.5206;16:24:11
49;27.6771;16:24:11
51;27.5402;16:24:11
1;27.6771;16:24:12
3;27.5206;16:24:12
17;27.6771;16:24:12
19;27.5206;16:24:12
33;27.6771;16:24:12
35;27.5206;16:24:12
49;27.6771;16:24:12
51;27.5206;16:24:12
65;27.6967;16:24:12
67;27.5206;16:24:12
1;27.6771;16:24:13
3;27.5402;16:24:13
17;27.6771;16:24:13
19;27.5206;16:24:13
33;27.6771;16:24:13
35;27.5206;16:24:13
49;27.6771;16:24:13
51;27.5206;16:24:13
1;27.6967;16:24:14
3;27.5206;16:24:14
17;27.6771;16:24:14
19;27.5402;16:24:14
33;27.6771;16:24:14
35;27.5206;16:24:14
49;27.6967;16:24:14
51;27.5206;16:24:14
1;27.6771;16:24:15
3;27.5206;16:24:15
17;27.6771;16:24:15
19;27.5206;16:24:15
33;27.6771;16:24:15
35;27.5206;16:24:15
49;27.6967;16:24:15
51;27.5402;16:24:15
1;27.6771;16:24:16
3;27.5206;16:24:16
17;27.6967;16:24:16
19;27.5206;16:24:16
33;27.6771;16:24:16
35;27.5402;16:24:16
49;27.6771;16:24:16
51;27.5206;16:24:16
1;27.6771;16:24:17
3;27.5206;16:24:17
17;27.6771;16:24:17
19;27.5402;16:24:17
33;27.6771;16:24:17
35;27.5206;16:24:17
49;27.6771;16:24:17
51;27.5206;16:24:17
1;27.6771;16:24:18
3;27.5206;16:24:18
17;27.6771;16:24:18
19;27.5402;16:24:18
33;27.6575;16:24:18
35;27.5206;16:24:18
49;27.6771;16:24:18
51;27.5206;16:24:18
1;27.6771;16:24:19
3;27.5206;16:24:19
17;27.6771;16:24:19
19;27.5206;16:24:19
33;27.6771;16:24:19
35;27.5402;16:24:19
49;27.6771;16:24:19
51;27.5206;16:24:19
1;27.6771;16:24:20
3;27.5402;16:24:20
17;27.6967;16:24:20
19;27.5206;16:24:20
33;27.6771;16:24:20
35;27.5402;16:24:20
49;27.6771;16:24:20
51;27.5402;16:24:20
1;27.6771;16:24:21
3;27.5402;16:24:21
17;27.6771;16:24:21
19;27.5402;16:24:21
33;27.6771;16:24:21
35;27.5402;16:24:21
49;27.6967;16:24:21
51;27.5402;16:24:21
1;27.6771;16:24:22
3;27.5402;16:24:22
17;27.7162;16:24:22
19;27.5402;16:24:22
33;27.6967;16:24:22
35;27.5597;16:24:22
49;27.7162;16:24:22
51;27.5597;16:24:22
65;27.7162;16:24:22
67;27.5793;16:24:22
1;27.7358;16:24:23
3;27.5793;16:24:23
17;27.7358;16:24:23
19;27.5793;16:24:23
33;27.7553;16:24:23
35;27.5793;16:24:23
49;27.7749;16:24:23
51;27.5988;16:24:23
1;27.7749;16:24:24
3;27.5988;16:24:24
17;27.7749;16:24:24
19;27.5988;16:24:24
33;27.7749;16:24:24
35;27.5988;16:24:24
49;27.7749;16:24:24
51;27.5988;16:24:24
1;27.7945;16:24:25
3;27.6184;16:24:25
17;27.7945;16:24:25
19;27.6184;16:24:25
33;27.814;16:24:25
35;27.6184;16:24:25
49;27.814;16:24:25
51;27.6184;16:24:25
1;27.814;16:24:26
3;27.6184;16:24:26
17;27.814;16:24:26
19;27.638;16:24:26
33;27.814;16:24:26
35;27.638;16:24:26
49;27.814;16:24:26
51;27.638;16:24:26
1;27.814;16:24:27
3;27.638;16:24:27
17;27.8336;16:24:27
19;27.638;16:24:27
33;27.8336;16:24:27
35;27.638;16:24:27
49;27.8336;16:24:27
51;27.638;16:24:27
1;27.8336;16:24:28
3;27.638;16:24:28
17;27.8336;16:24:28
19;27.6575;16:24:28
33;27.8532;16:24:28
35;27.638;16:24:28
49;27.8532;16:24:28
51;27.6575;16:24:28
1;27.8532;16:24:29
3;27.638;16:24:29
17;27.8532;16:24:29
19;27.6575;16:24:29
33;27.8727;16:24:29
35;27.6575;16:24:29
49;27.8727;16:24:29
51;27.6575;16:24:29
1;27.8532;16:24:30
3;27.6575;16:24:30
17;27.8727;16:24:30
19;27.6575;16:24:30
33;27.8727;16:24:30
35;27.6575;16:24:30
49;27.8727;16:24:30
51;27.6575;16:24:30
1;27.8532;16:24:31
3;27.6771;16:24:31
17;27.8727;16:24:31
19;27.6575;16:24:31
33;27.8727;16:24:31
35;27.6575;16:24:31
